Departamento,Título,Resumen,Sección,Fecha,Enlace
San Martín,Juzgado rechaza pedido para realizar audiencias más frecuentes en juicio a Martín Vizcarra: ¿cómo afectará la fecha de su futura sentencia?,Juzgado de la Corte Superior Nacional desestimó el pedido con el que la fiscalía buscaba que el proceso del expresidente llegue a una resolución ...,Justicia,24/06/2025,https://elcomercio.pe/politica/justicia/martin-vizcarra-corte-superior-nacional-rechaza-hacer-audiencias-mas-frecuentes-en-su-juicio-como-afectara-esto-la-fecha-de-su-futura-sentencia-lomas-de-ilo-hospital-de-moquegua-obrainsa-iccgsa-lava-jato-poder-judicial-noticia/
San Martín,Cocina amazónica en Lima: 10 restaurantes para celebrar la Fiesta de San Juan,"Te presentamos una lista de restaurantes para todos los gustos que celebran la despensa de esta interesante, colorida y vibrante región del Perú....",Listas y Ránkings,24/06/2025,https://elcomercio.pe/provecho/listas-y-rankings/fiesta-de-san-juan-10-restaurantes-de-cocina-amazonica-en-lima-noticia/
San Martín,Iquitos: regalan más de 1000 juanes por la fiesta de San Juan 2025,"A través de la mayordomía de la Parroquia San Juan Bautista de Miraflores, también se ofrece 10 bidones de chicha de maíz.",Amazonas,24/06/2025,https://elcomercio.pe/peru/amazonas/iquitos-fiesta-de-san-juan-2025-regalan-mas-de-1000-en-loreto-ultimas-noticia/
San Martín,En el Día de San Juan: ocho personas se salvan de morir tras naufragio en río Tigre,Adultos y menores de edad fueron rescatados por la orquesta ‘Rumba y Sabor’ cuando cruzaban las aguas para dar una presentación por el Día de San...,Loreto,24/06/2025,https://elcomercio.pe/peru/loreto/loreto-dia-de-san-juan-ocho-personas-se-salvan-de-morir-tras-naufragio-de-embarcacion-en-rio-tigre-ultimas-noticia/
San Martín,"Sabores de la Selva peruana: cócteles para celebrar el Día de San Juan, según Luis ‘Chino’ Flores","El bantender conocido por usar insumos amazónicos en sus creaciones, propone una celebración distinta con camu camu, mucílago de cacao y los cítr...",Tendencias,24/06/2025,https://elcomercio.pe/provecho/tendencias/sabores-de-la-selva-peruana-cocteles-para-celebrar-el-dia-de-san-juan-segun-luis-chino-flores-noticia/
San Martín,"Fiesta de San Juan 2025: ¿cuándo es, cuál es su origen y dónde se celebra con mayor fervor?","Una de las fiestas más tradicionales y pintorescas del Perú es la de San Juan, en la que se pueden disfrutar de muchas actividades culturales, pe...",Tendencias,24/06/2025,https://elcomercio.pe/provecho/tendencias/fiesta-de-san-juan-2025-cuando-es-cual-es-su-origen-y-donde-se-celebra-con-mayor-fervor-noticia/
San Martín,San Martín de Porres: delincuente con cuchillo asalta a madre que llevaba a su bebé en coche,"La mujer fue interceptada en plena vía pública por un sujeto armado. El rostro del agresor quedó registrado en video, lo que podría facilitar su ...",Lima,23/06/2025,https://elcomercio.pe/lima/san-martin-de-porres-delincuente-con-cuchillo-asalta-a-madre-que-llevaba-a-su-bebe-en-coche-ultimas-noticia/
San Martín,Aarón Ormeño Hurtado dictará taller de poesía en la Casa Joven de San Miguel,El taller está dirigido a personas de 15 a 29 años. No es requisito vivir en San Miguel.,Arte,23/06/2025,https://elcomercio.pe/luces/arte/aaron-ormeno-hurtado-dictara-taller-de-poesia-en-la-casa-joven-de-san-miguel-literatura-noticia/
San Martín,De Querétaro a la Residencial San Felipe: el chef que abrió 52MX para “dignificar lo mexicano” usando solo productos peruanos,"Encontrar el equilibrio perfecto entre la comida mexicana más tradicional y los insumos peruanos ha sido un reto para Cristian Ruiz, quien hoy ce...",Chefs,23/06/2025,https://elcomercio.pe/provecho/chefs/cristian-ruiz-el-chef-mexicano-que-cumple-un-ano-liderando-52mx-noticia/
San Martín,De la Plaza San Martín a la de Tian’anmen: un inocente en China,"Treinta años después de su primera edición, se reedita “Los eunucos inmortales”, la novela-memoria de Oswaldo Reynoso sobre los trágicos sucesos ...",Actualidad,22/06/2025,https://elcomercio.pe/eldominical/actualidad/oswaldo-reynoso-los-eunucos-inmortales-novela-memoria-de-la-plaza-san-martin-a-la-plaza-tiananmen-un-inocente-en-china-noticia/
San Martín,¿La mejor del Perú? Esta universidad destrona a la UNI y San Marcos en ranking global,"La institución en cuestión se ubica como la undécima mejor universidad de América Latina, según la firma británica QS.",Cual,20/06/2025,https://elcomercio.pe/respuestas/cual/la-mejor-del-peru-esta-universidad-destrona-a-la-uni-y-san-marcos-en-ranking-global-tdpe-noticia/
San Martín,Caso Fefer: el homicidio de Myriam Fefer y un enigma sin resolver en San Isidro | FOTOS,"Myriam Fefer, la empresaria que encontró un trágico final en su casa de San Isidro, desató un misterio que duró más de una década (2006-2017). Su...",Archivo El Comercio,20/06/2025,https://elcomercio.pe/archivo-elcomercio/caso-fefer-myriam-fefer-eva-bracamonte-liliana-castro-san-isidro-asesinato-homicidio-crimen-nnsp-noticia/
San Martín,Fiscalía pide que las audiencias del juicio de Martín Vizcarra sean más frecuentes: ¿que se lograría y en qué basa la solicitud al PJ?,"El requerimiento fue presentado por el Equipo especial Lava Jato al tribunal encargado de juzgar al expresidente, quien quedará sin ninguna restr...",Justicia,19/06/2025,https://elcomercio.pe/politica/justicia/martin-vizcarra-fiscalia-pide-que-audiencias-de-su-juicio-sean-mas-frecuentes-en-que-se-basa-la-solicitud-hecha-al-poder-judicial-noticia/
San Martín,San Juan en AWA: Aldo Yaranga y Pedro Miguel Schiaffino celebrarán la gran fiesta amazónica desde Lima,"Si no puedes viajar a la Amazonía para celebrar San Juan, aún puedes vivir su esencia en Lima. Dos grandes cocineros que conocen y honran la riqu...",Restaurantes,19/06/2025,https://elcomercio.pe/provecho/restaurantes/san-juan-en-awa-aldo-yaranga-y-pedro-miguel-schiaffino-celebraran-la-gran-fiesta-amazonica-desde-lima-noticia/
San Martín,San Isidro y Barranco han invertido menos del 18% de su presupuesto: ¿Por qué los vecinos advierten ineficiencias y qué responden los municipios?,"En lo que va del 2025, el gasto ejecutado por San Isidro es de 8,8%, mientras que el de Barranco alcanza el 17,1%. De acuerdo con ambos municipio...",Lima,19/06/2025,https://elcomercio.pe/lima/san-isidro-y-barranco-han-invertido-menos-del-18-de-su-presupuesto-por-que-los-vecinos-advierten-ineficiencia-y-que-responden-los-municipios-san-isidro-barranco-foncomun-ejecucion-presupuestal-congreso-noticia/
San Martín,"Cien años de radio en el Perú: una historia que empezó en el cerro San Cristóbal, ajena al pueblo, y que se resiste a los tiempos de streaming y ...","A cien años de la primera transmisión radiofónica en el Perú, la historia de este medio popular se entrelaza con la modernidad, los pioneros que ...",Historias,18/06/2025,https://elcomercio.pe/somos/historias/cien-anos-de-radio-en-el-peru-una-historia-que-empezo-en-el-cerro-san-cristobal-ajena-al-pueblo-y-que-se-resiste-a-los-tiempos-de-streaming-y-podcasts-primera-emisora-radial-augusto-b-leguia-noticia/
San Martín,"Brass, el nuevo steakhouse en San Isidro que tiene las brasas como protagonistas","Una nueva experiencia culinaria llegó a Lima, presentando una carta y espacio sofisticado con muchos platos llenos de personalidad.",Restaurantes,18/06/2025,https://elcomercio.pe/provecho/restaurantes/brass-restaurante-el-nuevo-steakhouse-en-san-isidro-que-tiene-las-brasas-como-protagonistas-carnes-y-parrillas-noticia/
San Martín,San Juan de Miraflores: Vecinos toman la palabra ante alcaldesa Delia Castro en programa Audiencias Vecinales,"La autoridad edilicia atenderá las inquietudes de los vecinos en la asamblea que se realizará el sábado 28 de junio. Una semana antes, el 21 de j...",Sucesos,18/06/2025,https://elcomercio.pe/lima/sucesos/san-juan-de-miraflores-vecinos-toman-la-palabra-ante-alcaldesa-delia-castro-en-programa-audiencias-vecinales-noticia/
Tacna,MTC denuncia ante la Fiscalía presuntas irregularidades en licitación de obra vial de Tacna,"El 30 de mayo, el MTC recibió una denuncia anónima que alertaba sobre supuestas irregularidades en el procedimiento de selección que estuvo a car...",Perú,20/06/2025,https://elcomercio.pe/peru/mtc-denuncia-ante-la-fiscalia-presuntas-irregularidades-en-licitacion-de-obra-vial-de-tacna-noticia/
Tacna,Sismo de magnitud 5.5 con epicentro en Chile se sintió en Tacna y Arequipa,"El epicentro se localizó a 184 kilómetros al suroeste de la ciudad de Tacna, en el sur del país. Tuvo una profundidad de 109 kilómetros y alcanzó...",Tacna,25/05/2025,https://elcomercio.pe/peru/tacna/sismo-de-magnitud-55-con-epicentro-en-chile-se-sintio-en-tacna-y-arequipa-igp-ultimas-noticia/
Tacna,"Perú, Mucho Gusto: la feria tendrá ediciones en Chiclayo, Tacna y Lima este 2025","Gastronomía, turismo y cultura se unen en tres grandes eventos regionales que celebrarán el sabor del Perú.",Tendencias,23/05/2025,https://elcomercio.pe/provecho/tendencias/peru-mucho-gusto-2025-promperu-anuncia-nuevas-ferias-en-lambayeque-tacna-y-lima-noticia/
Tacna,Tacna gastronómica: una guía para sorprenderte con la comida de la Ciudad Heroica en tu próxima visita,Desde un delicioso picante a la tacneña -el plato más clásico de la zona- hasta refrescantes helados peruanos. En este listado encontrarás cuatro...,Listas y Ránkings,02/05/2025,https://elcomercio.pe/provecho/listas-y-rankings/tacna-gastronomia-en-la-ciudad-heroica-descubre-que-y-donde-comer-si-estas-de-visita-en-tacna-turismo-comida-restaurantes-locales-cafeterias-pastelerias-platos-postres-bebidas-carta-noticia/
Tacna,Obispo de Moquegua y Tacna sobre papa Francisco: Pasará a la historia como “el apóstol de la misericordia”,"Marco Antonio Cortez resaltó las cualidades de Jorge Mario Bergolgio, el primer papa latianoamericano.",Lima,21/04/2025,https://elcomercio.pe/lima/papa-francisco-murio-obispo-de-moquegua-y-tacna-pasara-a-la-historia-como-el-apostol-de-la-misericordia-el-vaticano-sumo-pontifice-iglesia-catolica-roma-ultimas-noticia/
Tacna,"Tacna: Hallan frasco del lote de suero defectuoso que causó muertes, pese a anuncio de retiro total","El Ministerio Público y la DEMID Tacna encontraron una unidad del lote 2123624 de Medifarma S.A. en una farmacia privada, pese a que el Minsa y l...",Tacna,05/04/2025,https://elcomercio.pe/peru/tacna/tacna-hallan-frasco-del-lote-de-suero-defectuoso-que-causo-muertes-pese-a-anuncio-de-retiro-total-ultimas-noticia/
Tacna,Madre camina desde Tacna a Lima para recaudar 4 millones de dólares y salvar a su hijo,"Brenda Barazorda, madre de Facundo, caminará más de mil kilómetros en este noble acto de amor.",Tacna,25/03/2025,https://elcomercio.pe/peru/tacna/madre-camina-desde-tacna-a-lima-para-recaudar-dinero-y-salvar-a-su-hijo-distrofia-muscular-de-duchenne-ultimas-noticia/
Tacna,Proinversión promoverá la modernización del Ferrocarril Tacna-Arica,"Este tren aliviará el congestionamiento en el puesto de Santa Rosa, facilitando el tránsito entre Perú y Chile, aseguró el gobernador regional de...",Perú,12/03/2025,https://elcomercio.pe/economia/peru/proinversion-promovera-la-modernizacion-del-ferrocarril-tacna-arica-i-ultimas-noticia/
Tacna,1925: Tacna y Arica,¿Qué se comentaba en el Diario El Comercio un día como hoy hace 100 años?,Efemérides,07/03/2025,https://elcomercio.pe/opinion/efemerides/1925-tacna-y-arica-noticia/
Tacna,Creciendo con el fútbol: Tacna se consagró campeón en la categoría Sub-6,Creciendo con el fútbol: mira el resumen de la jornada aquí dejando a Tacna como campeón de la Sub-6.,Fútbol peruano,29/01/2025,https://elcomercio.pe/deporte-total/futbol-peruano/creciendo-con-el-futbol-tacna-se-consagro-campeon-en-la-categoria-sub-6-noticia/
Tacna,Bentín Tacna Heroica se coronó campeón de la Copa Perú tras vencer a FC Cajamarca | VIDEO,Cabe precisar que por llegar a la final ambos clubes jugarán la Liga 2 en la temporada 2025.,Fútbol peruano,23/12/2024,https://elcomercio.pe/deporte-total/futbol-peruano/bentin-tacna-heroica-vencio-por-penales-a-fc-cajamarca-y-jugara-en-la-liga-2-te-apuesto-video-ultimas-noticia/
Tacna,Tacna Heroica vence a FC Cajamarca en tanda de penales y se convierte en el campeón de la Copa Perú 2024,Tras un intenso partido Tacna Heroica venció a FC Cajamarca convirtiéndose en campeón de la Copa Perú 2024.,Fútbol peruano,22/12/2024,https://elcomercio.pe/deporte-total/futbol-peruano/tacna-heroica-vs-fc-cajamarca-en-vivo-a-que-hora-inicia-y-donde-ver-la-final-de-la-copa-peru-2024-tdpe-noticia/
Tacna,Tacna: Adulto mayor se encuentra en estado crítico tras ser atropellado por policía fuera de servicio,El efectivo policial se encuentra detenido mientras se investiga si manejaba bajo los efectos del alcohol.,Tacna,17/12/2024,https://elcomercio.pe/peru/tacna/tacna-adulto-mayor-se-encuentra-en-estado-critico-tras-ser-atropellado-por-policia-fuera-de-servicio-pnp-accidente-emergencia-ultimas-noticia/
Tacna,Tacna: Alcalde de Ciudad Nueva se salva de accidente durante corso navideño,"Un inesperado incendio en la estructura donde se encontraba Walter Cardoza casi arruina la celebración, pero el fuego fue controlado sin mayores ...",Tacna,16/12/2024,https://elcomercio.pe/peru/tacna/tacna-alcalde-de-ciudad-nueva-se-salva-de-accidente-durante-corso-navideno-walter-cardoza-incendio-navidad-papa-noel-ultimas-noticia/
Tacna,"EN VIVO, Juventud Cautivo vs. Bentín Tacna: sigue los cuartos de final la Copa Perú 2024","Consulta en qué canal será transmitido el partido EN VIVO por los cuartos de final de la Etapa Nacional de Copa Perú 2024, horario y más detalles...",Fútbol peruano,14/12/2024,https://elcomercio.pe/deporte-total/futbol-peruano/ver-juventud-cautivo-vs-bentin-tacna-heroica-en-vivo-a-que-hora-y-donde-seguir-el-partido-por-copa-peru-2024-etapa-nacional-atv-en-directo-video-tdpe-noticia/
Tacna,"Cuál es el megaproyecto que unirá Tumbes con Tacna, tendrá 10 estaciones y promete beneficiar a más de 20 millones de personas","Se trata de una ambiciosa red ferroviaria que promete ser un motor clave para el crecimiento económico y social del Perú, modernizando el sistema...",Trends,13/12/2024,https://elcomercio.pe/respuestas/trends/cual-es-el-megaproyecto-que-unira-tumbes-con-tacna-tendra-10-estaciones-y-promete-beneficiar-a-mas-de-20-millones-de-personas-tdpe-noticia/
Tacna,Tacna: Alcalde sorprende al llegar volando en trineo como Papa Noel en plaza principal,"Walter Cardoza Chura, burgomaestre de Ciudad Nueva, deslumbró a los vecinos al descender por los aires como Santa Claus para encender las decorac...",Tacna,10/12/2024,https://elcomercio.pe/peru/tacna/navidad-tacna-alcalde-sorprende-al-llegar-volando-en-trineo-como-papa-noel-en-plaza-principal-walter-cardoza-chura-25-de-diciembre-ultimas-noticia/
Tacna,CCECC PERÚ impulsa el desarrollo vial en el sur del país: “Mejorando la Conectividad en Tacna y Moquegua”,Nueva infraestructura vial conecta sueños y oportunidades en el sur del Perú,Notas contratadas,06/12/2024,https://elcomercio.pe/publirreportaje/ccecc-peru-impulsa-el-desarrollo-vial-en-el-sur-del-pais-mejorando-la-conectividad-en-tacna-y-moquegua-noticia/
Tacna,El árbol navideño más alto del Perú está en Tacna,El árbol navideño más alto del Perú se encuentra en Tacna y mide más de 30 metros. Autoridades lo encendieron para iniciar las actividades por fi...,País,03/12/2024,https://elcomercio.pe/videos/pais/el-arbol-navideno-mas-alto-del-peru-video-nnav-tvpe-tacna-navidad-fiestas-diciembre-noticia/
Tacna,Tacna: inauguran centro de conciliación y de asistencia legal para poblaciones vulnerables,Se busca fortalecer los servicios que brinda la Defensa Pública a los ciudadanos en situación de vulnerabilidad o de escasos recursos económicos....,Sucesos,03/12/2024,https://elcomercio.pe/lima/sucesos/tacna-inauguran-centro-de-conciliacion-y-de-asistencia-legal-para-poblaciones-vulnerables-noticia/
