Departamento,Festividad,Título del Video,URL
Apurimac,La Virgen de La Candelaria,virgen de la candelaria de ocobamba. mayordomía 2010,https://www.youtube.com/watch?v=88Exslyw2c8&pp=ygUpTGEgVmlyZ2VuIGRlIExhIENhbmRlbGFyaWEgQXB1cmltYWMgUGVyw7o%3D
Apurimac,Carnavales,Ayrampito / Carnaval de mis Amores / Vídeo Carnaval 2020,https://www.youtube.com/watch?v=6dwIC4JDkoM&list=RD6dwIC4JDkoM&start_radio=1&pp=ygUZQ2FybmF2YWxlcyBBcHVyaW1hYyBQZXLDuqAHAdIHCQnYCQGHKiGM7w%3D%3D
Apurimac,"Patrón San José y fiesta de los
carpinteros San Jerónimo, Talavera, Chincheros
Domingo de Ramos",El patrón San Jerónimo y las Mamachas del QOSQO,https://www.youtube.com/watch?v=q39j5G2KH44&pp=ygVvUGF0csOzbiBTYW4gSm9zw6kgeSBmaWVzdGEgZGUgbG9zY2FycGludGVyb3MgU2FuIEplcsOzbmltbywgVGFsYXZlcmEsIENoaW5jaGVyb3NEb21pbmdvIGRlIFJhbW9zIEFwdXJpbWFjIFBlcsO6
Apurimac,Cruz Velácuy,FESTIVIDAD FIESTA DEL CRUZ VELACUY CUSCO: LAS CRUCES DE LA CIUDAD DE CUSCO.,https://www.youtube.com/watch?v=ld6NKo6wS6E&pp=ygUcQ3J1eiBWZWzDoWN1eSBBcHVyaW1hYyBQZXLDug%3D%3D
Apurimac,Cruz Velacuy,Cruz Velacuy,https://www.youtube.com/watch?v=S5fXxtkqFUs&pp=ygUbQ3J1eiBWZWxhY3V5IEFwdXJpbWFjIFBlcsO60gcJCdgJAYcqIYzv
Apurimac,Festividad de la Virgen de Fátima,Bonita procesión. Fiesta Virgen de Fátima,https://www.youtube.com/watch?v=BjhV78C0lFQ&pp=ygUxRmVzdGl2aWRhZCBkZSBsYSBWaXJnZW4gZGUgRsOhdGltYSBBcHVyaW1hYyBQZXLDutIHCQnYCQGHKiGM7w%3D%3D
Apurimac,San Isidro Labrador,"""DANZA SAN ISIDRO LABRADOR"" - CONCURSO DE DANZAS - LIRCAY - ANGARAES - HVCA.",https://www.youtube.com/watch?v=lH28vgVL3no&pp=ygUiU2FuIElzaWRybyBMYWJyYWRvciBBcHVyaW1hYyBQZXLDug%3D%3D
Apurimac,San Antonio,SAN ANTONIO /GRAU/APURIMAC costumbres y tradiciones de mi pueblo #grau #apurimac #tradición,https://www.youtube.com/watch?v=KqcgJlbis3w&pp=ygUaU2FuIEFudG9uaW8gQXB1cmltYWMgUGVyw7o%3D
Apurimac,Sóndor Raymi,Sondor: descubre el hermoso centro ceremonial chanka en Apurímac,https://www.youtube.com/watch?v=5GUHXc_wNoY&pp=ygUcU8OzbmRvciBSYXltaSBBcHVyaW1hYyBQZXLDug%3D%3D
Apurimac,Fiesta de San Marcos,FIESTA PATRONAL SAN MARCOS DE CHANTA DIST. POCOHUANCA,https://www.youtube.com/watch?v=8wWAgYp7cbI&pp=ygUjRmllc3RhIGRlIFNhbiBNYXJjb3MgQXB1cmltYWMgUGVyw7o%3D
Apurimac,Fiesta de San Juan,"Fiesta Costumbrista 2024 ""San Juan Bautista"" Apurimac, Aymaraes, Perú.",https://www.youtube.com/watch?v=5kr57BOMWOE&pp=ygUhRmllc3RhIGRlIFNhbiBKdWFuIEFwdXJpbWFjIFBlcsO6
Apurimac,Fiesta de San Pedro,FIESTA MAYOR SAN PEDRO SAN PABLO-APU- RIMAC-CONCURSO WAYNA TUPAY 2011-PRODUCCIONES ISA,https://www.youtube.com/watch?v=Z9EVrBCCTWQ&list=RDZ9EVrBCCTWQ&start_radio=1&pp=ygUiRmllc3RhIGRlIFNhbiBQZWRybyBBcHVyaW1hYyBQZXLDuqAHAQ%3D%3D
Apurimac,Fiesta de patrón de Santiago,Chuquibambilla Grau Apurimac Perú Fiesta de PATRON DE SANTIAGO 9/13/2022,https://www.youtube.com/watch?v=Ifm4-Wio99Q&pp=ygUsRmllc3RhIGRlIHBhdHLDs24gZGUgU2FudGlhZ28gQXB1cmltYWMgUGVyw7o%3D
Apurimac,Yawar Fiesta,Cotabambas Apurímac Perú 15 - Yawar fiesta,https://www.youtube.com/watch?v=gNiLxM-SxW8&pp=ygUbWWF3YXIgRmllc3RhIEFwdXJpbWFjIFBlcsO6
Apurimac,Fiesta del Señor de Animas,FIESTA MAYOR SEÑOR DE ANIMAS (APURIMAC) CURSO ACTUALIZACION TUSUY ARTES 2025 - PRODUCCIONES ISA - 4K,https://www.youtube.com/watch?v=M9_nY4Jhh80&pp=ygUqRmllc3RhIGRlbCBTZcOxb3IgZGUgQW5pbWFzIEFwdXJpbWFjIFBlcsO6
Apurimac,Fiesta de la Virgen de las Nieves,La Virgen de las Nieves (Coracora),https://www.youtube.com/watch?v=1sxok_d7aVE&t=1141s&pp=ygUwRmllc3RhIGRlIGxhIFZpcmdlbiBkZSBsYXMgTmlldmVzIEFwdXJpbWFjIFBlcsO6
Apurimac,Fiesta de la Virgen de la Asunción,Fiesta de la Virgen de Asuncion - San Mateo Apurimac,https://www.youtube.com/watch?v=WD0YoU8jJEY&pp=ygUyRmllc3RhIGRlIGxhIFZpcmdlbiBkZSBsYSBBc3VuY2nDs24gQXB1cmltYWMgUGVyw7o%3D
Apurimac,Fiesta de la Virgen de Cocharcas,"La ruta de Apurimac - Virgen de Cocharcas 2023 "" Un poco de fe """,https://www.youtube.com/watch?v=lxxe4NWhQ4o&pp=ygUvRmllc3RhIGRlIGxhIFZpcmdlbiBkZSBDb2NoYXJjYXMgQXB1cmltYWMgUGVyw7o%3D
Apurimac,"Peregrinación al santuario del Señor
del Huanca del cerro Campanayoc",Señor de Huanca en Campanayoc - Andahuaylas…,https://www.youtube.com/watch?v=l6rD3FL5CfI&pp=ygVUUGVyZWdyaW5hY2nDs24gYWwgc2FudHVhcmlvIGRlbCBTZcOxb3JkZWwgSHVhbmNhIGRlbCBjZXJybyBDYW1wYW5heW9jIEFwdXJpbWFjIFBlcsO6
Apurimac,Fiesta de Nuestra Señora de las Mercedes,IEE NUESTRA SEÑORA DE LAS MERCEDES - GOBIERNO REGIONAL DE APURIMAC,https://www.youtube.com/watch?v=XH1EhlzTcRc&pp=ygU4Rmllc3RhIGRlIE51ZXN0cmEgU2XDsW9yYSBkZSBsYXMgTWVyY2VkZXMgQXB1cmltYWMgUGVyw7o%3D
Apurimac,Fiesta de la Virgen del Rosario,Virgen Rosario de Caraybamba 2018 Aymaraes-Apurimac,https://www.youtube.com/watch?v=P0KTswgSVeQ&pp=ygUuRmllc3RhIGRlIGxhIFZpcmdlbiBkZWwgUm9zYXJpbyBBcHVyaW1hYyBQZXLDug%3D%3D
Apurimac,Aniversario de la ciudad,"Aniversario de la Región Apurimac - 136 Años, DIA DE APURIMAC",https://www.youtube.com/watch?v=9DGcTeLGd2I&pp=ygUnQW5pdmVyc2FyaW8gZGUgbGEgY2l1ZGFkIEFwdXJpbWFjIFBlcsO6
Apurimac,Fiesta de la Virgen de la Concepción,04 Fiesta Patronal en Honor a Virgen Inmaculada de la Concepción de Ihuayllo Aymaraes Apurimac 2024,https://www.youtube.com/watch?v=ZYT3O77loTo&pp=ygU0Rmllc3RhIGRlIGxhIFZpcmdlbiBkZSBsYSBDb25jZXBjacOzbiBBcHVyaW1hYyBQZXLDug%3D%3D
Apurimac,Navidad,NAVIDAD EN ANTABAMBA APURIMAC PERÚ,https://www.youtube.com/watch?v=vYYqr5oHRho&pp=ygUWTmF2aWRhZCBBcHVyaW1hYyBQZXLDutIHCQnYCQGHKiGM7w%3D%3D
Arequipa,"Bajada de los Reyes y sacudimiento de los
perales","""LA BAJADA DE REYES Y LA SACUDIDA DE PERAS"".Producido en 2010.Arequipa.",https://www.youtube.com/watch?v=cQYb8H7FGhA&pp=ygU_QmFqYWRhIGRlIGxvcyBSZXllcyB5IHNhY3VkaW1pZW50byBkZSBsb3NwZXJhbGVzIEFyZXF1aXBhIFBlcsO6
Arequipa,"Condesuyos Fiesta del Señor de la
Sentencia",Reportaje Chichas 166 Aniversario,https://www.youtube.com/watch?v=MFW0KZ2u9Gk&pp=ygU6Q29uZGVzdXlvcyBGaWVzdGEgZGVsIFNlw7FvciBkZSBsYVNlbnRlbmNpYSBBcmVxdWlwYSBQZXLDug%3D%3D
Arequipa,Fiesta de la Virgen del Buen Paso,VIRGEN DEL BUEN PASO CARAVELI en AREQUIPA,https://www.youtube.com/watch?v=CF92WFaWAI8&pp=ygUwRmllc3RhIGRlIGxhIFZpcmdlbiBkZWwgQnVlbiBQYXNvIEFyZXF1aXBhIFBlcsO6
Arequipa,Fiesta de la Virgen de la Candelaria,Virgen de la Candelaria Arequipa Cayma octava 2023,https://www.youtube.com/watch?v=T951SzTfQn8&pp=ygUzRmllc3RhIGRlIGxhIFZpcmdlbiBkZSBsYSBDYW5kZWxhcmlhIEFyZXF1aXBhIFBlcsO6
Arequipa,Carnavales,Carnaval Arequipeño - Ritmos y Matices del Perú,https://www.youtube.com/watch?v=bEx9m96mbt8&list=RDbEx9m96mbt8&start_radio=1&pp=ygUZQ2FybmF2YWxlcyBBcmVxdWlwYSBQZXLDuqAHAQ%3D%3D
Arequipa,Semana Santa,Arequipa: Conozca los templos que puede recorrer en Semana Santa,https://www.youtube.com/watch?v=1QE1N11zw-0&pp=ygUbU2VtYW5hIFNhbnRhIEFyZXF1aXBhIFBlcsO60gcJCdgJAYcqIYzv
Arequipa,"Fiesta y peregrinación al Santuario
de la Virgen de Chapi",Festividad de la VIRGEN DE CHAPI - FIESTAS DE AREQUIPA - PERÚ 🥰,https://www.youtube.com/watch?v=o5U_lVribq0&pp=ygVIRmllc3RhIHkgcGVyZWdyaW5hY2nDs24gYWwgU2FudHVhcmlvZGUgbGEgVmlyZ2VuIGRlIENoYXBpIEFyZXF1aXBhIFBlcsO6
Arequipa,Fiesta de las cruces,AREQUIPA FIESTAS DE LAS CRUCES DE LA PARTE ALTA DEL DISTRITO DE MIRAFLORES DE AREQUIPA..,https://www.youtube.com/watch?v=hUbbVP6vRVE&pp=ygUjRmllc3RhIGRlIGxhcyBjcnVjZXMgQXJlcXVpcGEgUGVyw7o%3D
Arequipa,Fiesta de San Isidro Labrador,Danza SAN ISIDRO LABRADOR (Arequipa) -Elenco Danzas Facultad de Educación UNMSM,https://www.youtube.com/watch?v=PyLP5dxTKuY&pp=ygUsRmllc3RhIGRlIFNhbiBJc2lkcm8gTGFicmFkb3IgQXJlcXVpcGEgUGVyw7o%3D
Arequipa,Fiesta de San Juan Bautista,fiestas patronales de San Juan Bautista Arequipa Salamanca 2023,https://www.youtube.com/watch?v=MKfPHaSc3NM&pp=ygUqRmllc3RhIGRlIFNhbiBKdWFuIEJhdXRpc3RhIEFyZXF1aXBhIFBlcsO6
Arequipa,Fiesta de la Virgen del Perpetuo Socorro,PERÚ PROFUNDO 🇵🇪| Festividad de la Virgen del Perpetuo Socorro en Zarumilla (Tumbes) - 16 de agosto,https://www.youtube.com/watch?v=ltffiq0I6jM&pp=ygU3Rmllc3RhIGRlIGxhIFZpcmdlbiBkZWwgUGVycGV0dW8gU29jb3JybyBBcmVxdWlwYSBQZXLDug%3D%3D
Arequipa,Peleas de toros,🐂🎉 La esperada pelea de toros en Arequipa deslumbra a fanáticos y autoridades 🎊👑,https://www.youtube.com/watch?v=YtiybPGEg2o&pp=ygUeUGVsZWFzIGRlIHRvcm9zIEFyZXF1aXBhIFBlcsO6
Arequipa,Fiesta de la Virgen del Carmen,"Fiesta en honor a la Virgen del Carmen - Andaray, Condesuyos",https://www.youtube.com/watch?v=AHNX6k6RV5U&pp=ygUtRmllc3RhIGRlIGxhIFZpcmdlbiBkZWwgQ2FybWVuIEFyZXF1aXBhIFBlcsO6
Arequipa,Procesión del Paso,Tradicional Procesión del Paso - Arequipa 2022.,https://www.youtube.com/watch?v=LSLOgtiJYPs&pp=ygUiUHJvY2VzacOzbiBkZWwgUGFzbyBBcmVxdWlwYSBQZXLDug%3D%3D
Arequipa,Fiesta del del Señor de la Caña,La Libertad : celebran 92° de la festividad del Señor de la Caña de Chiclín,https://www.youtube.com/watch?v=7U3_ehGbNjU&pp=ygUwRmllc3RhIGRlbCBkZWwgU2XDsW9yIGRlIGxhIENhw7FhIEFyZXF1aXBhIFBlcsO6
Arequipa,Tinca del ganado y limpia de acequias,LIMPIA DE ACEQUIAS - IESTP Canchaque,https://www.youtube.com/watch?v=sMGZ9VnXLFg&pp=ygU0VGluY2EgZGVsIGdhbmFkbyB5IGxpbXBpYSBkZSBhY2VxdWlhcyBBcmVxdWlwYSBQZXLDug%3D%3D
Arequipa,Procesión del Paso,Tradicional Procesión del Paso - Arequipa 2022.,https://www.youtube.com/watch?v=LSLOgtiJYPs&pp=ygUiUHJvY2VzacOzbiBkZWwgUGFzbyBBcmVxdWlwYSBQZXLDug%3D%3D
Arequipa,"Aniversario de la ciudad, semana turística
de Arequipa",Aniversario de la ciudad de Arequipa por sus 480 años.,https://www.youtube.com/watch?v=ggf5f4VckwY&pp=ygVFQW5pdmVyc2FyaW8gZGUgbGEgY2l1ZGFkLCBzZW1hbmEgdHVyw61zdGljYWRlIEFyZXF1aXBhIEFyZXF1aXBhIFBlcsO6
Arequipa,Fiesta dela Virgen de la Asunta,Nuestra Señora de la Asunta - Arequipa 2023.,https://www.youtube.com/watch?v=q6l8KxnpTVw&pp=ygUuRmllc3RhIGRlbGEgVmlyZ2VuIGRlIGxhIEFzdW50YSBBcmVxdWlwYSBQZXLDutIHCQnYCQGHKiGM7w%3D%3D
Arequipa,Fiesta de la Virgen de las Peñas,HOY A LAS 10 PROBLEMAS LIMÍTROFES EN VIRGEN DE LAS PEÑAS - AREQUIPA,https://www.youtube.com/watch?v=6WPeyGGS7Y0&pp=ygUwRmllc3RhIGRlIGxhIFZpcmdlbiBkZSBsYXMgUGXDsWFzIEFyZXF1aXBhIFBlcsO6
Arequipa,Festividad de Santa Fortunata,Festividad de Santa Fortunata Moquegua 2016,https://www.youtube.com/watch?v=HlRAQ4vuls8&pp=ygUsRmVzdGl2aWRhZCBkZSBTYW50YSBGb3J0dW5hdGEgQXJlcXVpcGEgUGVyw7rSBwkJ2AkBhyohjO8%3D
Arequipa,"Fiesta de las guaguas y mazapanes por el Día
de los Santos",Festival de Guaguas Arequipa Perú,https://www.youtube.com/watch?v=Xa2Db9dEzL8&pp=ygVJRmllc3RhIGRlIGxhcyBndWFndWFzIHkgbWF6YXBhbmVzIHBvciBlbCBEw61hZGUgbG9zIFNhbnRvcyBBcmVxdWlwYSBQZXLDug%3D%3D
Arequipa,"Procesión de huesos por el Día
de los Difuntos",La tradición del desentierro de huesos,https://www.youtube.com/watch?v=r4-lCrMtgRc&pp=ygU-UHJvY2VzacOzbiBkZSBodWVzb3MgcG9yIGVsIETDrWFkZSBsb3MgRGlmdW50b3MgQXJlcXVpcGEgUGVyw7o%3D
Arequipa,Fiesta de la Inmaculada Concepción,"Festividad de la Virgen de la Inmaculada Concepción, Parcialidad de Ccapa, Chivay, Arequipa.",https://www.youtube.com/watch?v=PUmMcbTrEJQ&pp=ygUyRmllc3RhIGRlIGxhIElubWFjdWxhZGEgQ29uY2VwY2nDs24gQXJlcXVpcGEgUGVyw7o%3D
Arequipa,Fiestas de Navidad,LA FIESTA DE NAVIDAD SE SALIO DE CONTROL EN DISCOTECA AREQUIPA -PERÚ,https://www.youtube.com/shorts/VHVvKEPtmh4
Ayacucho,"Adoración del Niño y danzas de
la huaylijía y de huera","Esí es nuestra cultura, adoración al niño Dios",https://www.youtube.com/watch?v=Tuxf8XxugIo&pp=ygVHQWRvcmFjacOzbiBkZWwgTmnDsW8geSBkYW56YXMgZGVsYSBodWF5bGlqw61hIHkgZGUgaHVlcmEgQXlhY3VjaG8gUGVyw7rSBwkJ2AkBhyohjO8%3D
Ayacucho,Bajada de Reyes,Ayacucho _ Bajada de Reyes de Huancapi 2010,https://www.youtube.com/watch?v=vLd6kQKPGic&list=RDvLd6kQKPGic&start_radio=1&pp=ygUeQmFqYWRhIGRlIFJleWVzIEF5YWN1Y2hvIFBlcsO6oAcB0gcJCdgJAYcqIYzv
Ayacucho,Fiesta de San Sebastián,Fiesta de San Sebastian Ayacucho,https://www.youtube.com/watch?v=V8NdNctdNMU&pp=ygUnRmllc3RhIGRlIFNhbiBTZWJhc3Rpw6FuIEF5YWN1Y2hvIFBlcsO6
Ayacucho,Fiesta de la Virgen de la Candelaria,PROCESIÓN VIRGEN DE LA CANDELARIA (templo Calvario Ayacucho),https://www.youtube.com/watch?v=N46yB19qh9c&pp=ygUzRmllc3RhIGRlIGxhIFZpcmdlbiBkZSBsYSBDYW5kZWxhcmlhIEF5YWN1Y2hvIFBlcsO6
Ayacucho,Carnavales,Los Carnavales de Ayacucho,https://www.youtube.com/watch?v=4S-Va_Yy21Q&pp=ygUZQ2FybmF2YWxlcyBBeWFjdWNobyBQZXLDug%3D%3D
Ayacucho,"Escenificación del fusilamiento de María
Parado de Bellido",ÑUQANCHIK- TV PERU - ESCENIFICACION DEL FUSILAMIENTO DE MARIA PARADO DE BELLIDO EN AYACUCHO,https://www.youtube.com/watch?v=rtWZI66rKXk&pp=ygVKRXNjZW5pZmljYWNpw7NuIGRlbCBmdXNpbGFtaWVudG8gZGUgTWFyw61hUGFyYWRvIGRlIEJlbGxpZG8gQXlhY3VjaG8gUGVyw7o%3D
Ayacucho,Fiesta Patronal del Señor de Untura,Toro se escapa y deja más de 30 heridos en fiesta patronal,https://www.youtube.com/watch?v=Kk1ZwBKJ_qQ&pp=ygUzRmllc3RhIFBhdHJvbmFsIGRlbCBTZcOxb3IgZGUgVW50dXJhIEF5YWN1Y2hvIFBlcsO6
Ayacucho,Fiesta de las Cruces,"Antiq Chunchus en la Fiesta de las Cruces. Luricocha, Huanta, Ayacucho, Perú [ALPACA]",https://www.youtube.com/watch?v=CJDshm7_7Lk&pp=ygUjRmllc3RhIGRlIGxhcyBDcnVjZXMgQXlhY3VjaG8gUGVyw7o%3D
Ayacucho,Fiesta de la Virgen de Fátima,VIRGEN DE LAS NIEVES 💐 4°A Festival de Danzas FATIMA DE AYACUCHO 2024,https://www.youtube.com/watch?v=80lnj6cp8tI&pp=ygUtRmllc3RhIGRlIGxhIFZpcmdlbiBkZSBGw6F0aW1hIEF5YWN1Y2hvIFBlcsO6
Ayacucho,Fiesta de San Juan,FIESTA PATRONAL DE SAN JUAN - AYACUCHO 2019 (02),https://www.youtube.com/watch?v=Ov6NwVfcR2s&list=RDOv6NwVfcR2s&start_radio=1&pp=ygUhRmllc3RhIGRlIFNhbiBKdWFuIEF5YWN1Y2hvIFBlcsO6oAcB
Ayacucho,Corpus Christi,corpus Christi Colca Ayacucho 2023,https://www.youtube.com/shorts/thsZeeQ9u4E
Ayacucho,Fiesta de la Virgen del Carmen,SANTÍSIMA VIRGEN DEL CARMEN (2024) - AYACUCHO | BLOQUE 01,https://www.youtube.com/watch?v=EjEj9Wfebh0&list=RDEjEj9Wfebh0&start_radio=1&pp=ygUtRmllc3RhIGRlIGxhIFZpcmdlbiBkZWwgQ2FybWVuIEF5YWN1Y2hvIFBlcsO6oAcB
Ayacucho,Fiesta patronal de Santiago,🟥fiesta patronal ✔️santiago de huatatas Ayacucho,https://www.youtube.com/watch?v=xv7S7JhBz8U&pp=ygUqRmllc3RhIHBhdHJvbmFsIGRlIFNhbnRpYWdvIEF5YWN1Y2hvIFBlcsO60gcJCdgJAYcqIYzv
Ayacucho,"Fiestas, Patrias, Toros y waqrapukus",Ayacucho: toro se escapa de fiesta patronal y deja tres heridos tras su paso por la ciudad,https://www.youtube.com/watch?v=KnCQperVF4c&pp=ygUzRmllc3RhcywgUGF0cmlhcywgVG9yb3MgeSB3YXFyYXB1a3VzIEF5YWN1Y2hvIFBlcsO6
Ayacucho,Fiesta de la virgen de las Nieves,La Virgen de las Nieves (Coracora),https://www.youtube.com/watch?v=1sxok_d7aVE&t=1141s&pp=ygUwRmllc3RhIGRlIGxhIHZpcmdlbiBkZSBsYXMgTmlldmVzIEF5YWN1Y2hvIFBlcsO6
Ayacucho,"Ritual de la herranza o marcación del
ganado","El ritual de la ""herranza""",https://www.youtube.com/watch?v=64wIiT2_pkg&pp=ygU7Uml0dWFsIGRlIGxhIGhlcnJhbnphIG8gbWFyY2FjacOzbiBkZWxnYW5hZG8gQXlhY3VjaG8gUGVyw7o%3D
Ayacucho,Fiesta de la Virgen de la Asunción,IMTAAMPAC. Presenta Las Festividades de la Virgen de La Asunción en Ayacucho 2016,https://www.youtube.com/watch?v=bfppbSd4is0&pp=ygUyRmllc3RhIGRlIGxhIFZpcmdlbiBkZSBsYSBBc3VuY2nDs24gQXlhY3VjaG8gUGVyw7o%3D
Ayacucho,Procesión de San Isidro Labrador,🌷🎶💘 PROCESION de SAN ISIDRO LABRADOR de CABANA SUR AYACUCHO 💞🌺🎵,https://www.youtube.com/watch?v=t_xfch1zebs&pp=ygUwUHJvY2VzacOzbiBkZSBTYW4gSXNpZHJvIExhYnJhZG9yIEF5YWN1Y2hvIFBlcsO6
Ayacucho,Fiesta de San Bartolomé,"FIESTA COSTUMBRISTA EN HOMENAJE AL SANTO PATRON "" SAN BARTOLOME DE SORAS "" 2014",https://www.youtube.com/watch?v=R7414_NTrzk&pp=ygUnRmllc3RhIGRlIFNhbiBCYXJ0b2xvbcOpIEF5YWN1Y2hvIFBlcsO6
Ayacucho,Fiesta patronal de San Miguel,Fiesta Patronal De San Miguel La Mar Ayacucho 2022 | TitoRamirez,https://www.youtube.com/watch?v=nn7w-AYWd10&pp=ygUsRmllc3RhIHBhdHJvbmFsIGRlIFNhbiBNaWd1ZWwgQXlhY3VjaG8gUGVyw7o%3D
Ayacucho,Fiesta de la Virgen de Cocharcas,FIESTA VIRGEN DE COCHARCAS 2017 - SAN DIEGO DE ISHUA- AYACUCHO - PARTE 1,https://www.youtube.com/watch?v=URTHswU0BZo&pp=ygUvRmllc3RhIGRlIGxhIFZpcmdlbiBkZSBDb2NoYXJjYXMgQXlhY3VjaG8gUGVyw7o%3D
Ayacucho,Yarqa asi o limpieza de acequias,YARQA ASPIY: LIMPIEZA DE ACEQUIAS,https://www.youtube.com/watch?v=8goJSbuHYtk&pp=ygUvWWFycWEgYXNpIG8gbGltcGllemEgZGUgYWNlcXVpYXMgQXlhY3VjaG8gUGVyw7o%3D
Ayacucho,Fiesta del Señor de Quinuapata,UNSCH 2023: VIDEO REPORTAJE AL SANTUARIO DEL SANTÍSIMO SEÑOR DE QUINUAPATA,https://www.youtube.com/watch?v=REP43c32RTw&pp=ygUuRmllc3RhIGRlbCBTZcOxb3IgZGUgUXVpbnVhcGF0YSBBeWFjdWNobyBQZXLDug%3D%3D
Ayacucho,Fiesta de agua,Así se vive la FIESTA del AGUA en Puquio Querido | Ayacucho,https://www.youtube.com/watch?v=vRoEPmpxylI&pp=ygUdRmllc3RhIGRlIGFndWEgQXlhY3VjaG8gUGVyw7rSBwkJ2AkBhyohjO8%3D
Ayacucho,Fiesta de la Virgen de las Mercedes,FIESTA PATRONAL VIRGEN DE LAS MERCEDES DEL PUEBLO DE CCAYANTO,https://www.youtube.com/watch?v=rbjDEeuYrrA&pp=ygUyRmllc3RhIGRlIGxhIFZpcmdlbiBkZSBsYXMgTWVyY2VkZXMgQXlhY3VjaG8gUGVyw7o%3D
Ayacucho,Fiesta patronal de San Francisco,FIESTA PATRONAL SAN FRANCISCO ASIS EN EL DISTRITO AYNA SAN FRANCISCO AYACUCHO,https://www.youtube.com/watch?v=elddtPyuBCU&pp=ygUvRmllc3RhIHBhdHJvbmFsIGRlIFNhbiBGcmFuY2lzY28gQXlhY3VjaG8gUGVyw7o%3D
Ayacucho,Celebración de Todos los Santos,UNSCH 2023: CONOZCAMOS LA TRADICIONAL FIESTA DE TODOS LOS SANTOS EN HUAMANGA,https://www.youtube.com/watch?v=l-Gkl3PW0cs&pp=ygUvQ2VsZWJyYWNpw7NuIGRlIFRvZG9zIGxvcyBTYW50b3MgQXlhY3VjaG8gUGVyw7o%3D
Ayacucho,Día del folclor ayacuchano,Día del Folklore en A.C. Llaqta Ayacucho (◕‿◕)♡ Sarita Garcia del Perú ♡,https://www.youtube.com/watch?v=ziIE3Vpjx4E&pp=ygUqRMOtYSBkZWwgZm9sY2xvciBheWFjdWNoYW5vIEF5YWN1Y2hvIFBlcsO6
Ayacucho,"Aniversario de la batalla de Ayacucho y danza
del tusuy y nichik",Conmemoración del 198.º aniversario de la Batalla de Ayacucho y Día del Ejército del Perú,https://www.youtube.com/watch?v=YtaFvETOo1M&pp=ygVOQW5pdmVyc2FyaW8gZGUgbGEgYmF0YWxsYSBkZSBBeWFjdWNobyB5IGRhbnphZGVsIHR1c3V5IHkgbmljaGlrIEF5YWN1Y2hvIFBlcsO6
Ayacucho,Fiesta de la Inmaculada Concepción,INMACULADA CONCEPCIÓN - AYACUCHO 2015,https://www.youtube.com/watch?v=8yQYYUEioW0&list=RD8yQYYUEioW0&start_radio=1&pp=ygUyRmllc3RhIGRlIGxhIElubWFjdWxhZGEgQ29uY2VwY2nDs24gQXlhY3VjaG8gUGVyw7qgBwE%3D
Cajamarca,Festival de San Sebastián,Cajamarca: Festival de Chicha y Pan se celebra en San Sebastián,https://www.youtube.com/watch?v=d0h-OlDZHV0&pp=ygUqRmVzdGl2YWwgZGUgU2FuIFNlYmFzdGnDoW4gQ2FqYW1hcmNhIFBlcsO6
Cajamarca,Fiestas de carnavales,Guerra de Agua y pintura - La alegre fiesta del carnaval en Cajamarca (T3/E29) || Cajamarca Perú,https://www.youtube.com/watch?v=ypg9ir7izXg&pp=ygUlRmllc3RhcyBkZSBjYXJuYXZhbGVzIENhamFtYXJjYSBQZXLDug%3D%3D
Cajamarca,Semana Santa,Cajamarca: lanzan actividades por Semana Santa 2025,https://www.youtube.com/watch?v=N8EqERkuIc4&pp=ygUcU2VtYW5hIFNhbnRhIENhamFtYXJjYSBQZXLDug%3D%3D
Cajamarca,Fiesta de Santo Toribio de Mogrovejo,Documental de la fiesta a Santo Toribio - Tayabamba 2016 HD,https://www.youtube.com/watch?v=QKvwG8NHOIU&t=1313s&pp=ygU0Rmllc3RhIGRlIFNhbnRvIFRvcmliaW8gZGUgTW9ncm92ZWpvIENhamFtYXJjYSBQZXLDug%3D%3D
Cajamarca,Fiesta de San José Obrero,Solemnidad de San José Obrero,https://www.youtube.com/watch?v=6tKhOpjBvUA&pp=ygUqRmllc3RhIGRlIFNhbiBKb3PDqSBPYnJlcm8gQ2FqYW1hcmNhIFBlcsO60gcJCdgJAYcqIYzv
Cajamarca,Fiesta de las Cruces,¡INCREIBLE! Así se Vive la FIESTA de las CRUCES en PORCÓN CAJAMARCA 🇵🇪,https://www.youtube.com/watch?v=fc6zndAajtI&pp=ygUkRmllc3RhIGRlIGxhcyBDcnVjZXMgQ2FqYW1hcmNhIFBlcsO6
Cajamarca,Fiesta de San Isidro Labrador,"PASEO DE YUNTAS EN HONOR A SAN ISIDRO LABRADOR, COSTUMBRE ANCESTRAL DEL DISTRITO DE CHUGAY-REPORTAJE",https://www.youtube.com/watch?v=ggeDBWC7i3g&pp=ygUtRmllc3RhIGRlIFNhbiBJc2lkcm8gTGFicmFkb3IgQ2FqYW1hcmNhIFBlcsO6
Cajamarca,Corpus Christi,"🚨¡ESPECTACULAR!🚨 Así es el Corpus Christi en Cajamarca, Perú",https://www.youtube.com/watch?v=6GuyfLR5jJ4&pp=ygUeQ29ycHVzIENocmlzdGkgQ2FqYW1hcmNhIFBlcsO6
